row,latitude,longitude,aggresiveness score,lane,time
87,42.3051448,-83.6926055,0.0,2,2020-06-16T00:01:27
88,42.3051448,-83.6926055,0.0,2,2020-06-16T00:01:28
89,42.3051448,-83.6926055,0.0,2,2020-06-16T00:01:29
90,42.3051448,-83.6926055,0.0,2,2020-06-16T00:01:30
91,42.3051445,-83.6926147,0.0,2,2020-06-16T00:01:31
92,42.3051431,-83.6926221,0.0,2,2020-06-16T00:01:32
93,42.30513970000000,-83.6926381,0.0,2,2020-06-16T00:01:33
94,42.3051393,-83.6926399,0.0,2,2020-06-16T00:01:34
95,42.3051354,-83.6926531,0.0,2,2020-06-16T00:01:35
96,42.305134500000000,-83.6926577,0.0,2,2020-06-16T00:01:36
97,42.3051336,-83.6926627,0.0,2,2020-06-16T00:01:37
98,42.3051325,-83.6926678,0.0,2,2020-06-16T00:01:38
